Frame Number,Player Coordinates,Resp Team,Ball Coordinates,Distance
357,"[162.207971980771, 383.85082653840294]",0,"[50.70621874058707, 458.98573922574747]",134.45406680413112
357,"[142.2266991855865, 527.3746530519963]",0,"[50.70621874058707, 458.98573922574747]",114.24990973833467
357,"[129.43226126400563, 99.41187712280396]",1,"[50.70621874058707, 458.98573922574747]",368.0912279300143
357,"[145.68946260518248, 477.3831527185843]",0,"[50.70621874058707, 458.98573922574747]",96.74854747368364
357,"[123.6933458052361, 316.72402695004723]",0,"[50.70621874058707, 458.98573922574747]",159.89219961200527
357,"[65.76091639440652, 301.4429526479961]",1,"[50.70621874058707, 458.98573922574747]",158.26046102590132
358,"[82.62213155201044, 497.8062226693435]",1,"[50.70621874058707, 458.98573922574747]",50.25589940873504
358,"[122.22508600649287, 491.4058053766953]",1,"[50.70621874058707, 458.98573922574747]",78.5239394339719
358,"[152.83636786997283, 369.60914406516235]",1,"[50.70621874058707, 458.98573922574747]",135.71567014788565
358,"[101.33936967393379, 375.30071430026095]",1,"[50.70621874058707, 458.98573922574747]",97.81052791094817
358,"[172.42854850050128, 303.17188669865897]",1,"[50.70621874058707, 458.98573922574747]",197.7227407293217
358,"[139.76090423494955, 471.3505214183296]",1,"[50.70621874058707, 458.98573922574747]",89.90898090385527
358,"[111.9762530474751, 474.64291459561565]",0,"[50.70621874058707, 458.98573922574747]",63.23894563107486
358,"[166.01788750088292, 504.14496705990604]",0,"[50.70621874058707, 458.98573922574747]",123.83915701772857
358,"[36.973674334616305, 327.77126018702137]",0,"[50.70621874058707, 458.98573922574747]",131.93112705220952
358,"[98.55191192523444, 496.2951176386544]",0,"[50.70621874058707, 458.98573922574747]",60.67289406215017
358,"[71.57144101813446, 505.9106550874981]",0,"[50.70621874058707, 458.98573922574747]",51.35470016779223
358,"[162.2141125791635, 383.8293760821601]",0,"[50.70621874058707, 458.98573922574747]",134.47114675381485
358,"[122.2649940988692, 520.1306665348267]",0,"[50.70621874058707, 458.98573922574747]",94.124175780772
358,"[129.17332718522584, 99.12065554238832]",1,"[50.70621874058707, 458.98573922574747]",368.32046584746524
358,"[142.18286436012673, 527.2582102359856]",0,"[50.70621874058707, 458.98573922574747]",114.1451137440699
358,"[65.81018315401221, 301.7637281829199]",1,"[50.70621874058707, 458.98573922574747]",157.94584672397372
358,"[145.7079595015025, 477.5775468421189]",0,"[50.70621874058707, 458.98573922574747]",96.80385352891871
358,"[137.69654913415465, 535.1242211867917]",1,"[50.70621874058707, 458.98573922574747]",115.6044377059735
358,"[123.79586432263818, 316.9458520305077]",0,"[50.70621874058707, 458.98573922574747]",159.74174734785606
359,"[82.62779956984387, 497.80468445913397]",1,"[50.70621874058707, 458.98573922574747]",50.2583110706223
359,"[122.22543469408218, 491.40450654095514]",1,"[50.70621874058707, 458.98573922574747]",78.52372077812059
359,"[152.83634668239378, 369.606133507903]",1,"[50.70621874058707, 458.98573922574747]",135.71763684830037
359,"[101.33644395709065, 375.2971999970403]",1,"[50.70621874058707, 458.98573922574747]",97.81202024142397
359,"[172.42700887458028, 303.1696521574325]",1,"[50.70621874058707, 458.98573922574747]",197.72355383242618
359,"[139.7612217149964, 471.3544587816588]",1,"[50.70621874058707, 458.98573922574747]",89.90983693803942
359,"[111.97314985711301, 474.64414637395646]",0,"[50.70621874058707, 458.98573922574747]",63.2362440603189
359,"[166.01776707403386, 504.1451114069803]",0,"[50.70621874058707, 458.98573922574747]",123.83909752117842
359,"[36.97374155657337, 327.7714446208366]",0,"[50.70621874058707, 458.98573922574747]",131.93093662319617
359,"[98.55509071610092, 496.3053218635285]",0,"[50.70621874058707, 458.98573922574747]",60.68167596224812
359,"[71.60543294994146, 505.92475371818944]",0,"[50.70621874058707, 458.98573922574747]",51.38139970933215
359,"[162.21454755834623, 383.83051465448284]",0,"[50.70621874058707, 458.98573922574747]",134.47087110629838
359,"[122.2700294863781, 520.1476859268474]",0,"[50.70621874058707, 458.98573922574747]",94.13906061103218
359,"[129.1857038114312, 99.11322747674967]",1,"[50.70621874058707, 458.98573922574747]",368.33036026034756
359,"[142.18320670590273, 527.2555205369708]",0,"[50.70621874058707, 458.98573922574747]",114.1437793639617
359,"[65.80730941317213, 301.7438054942314]",1,"[50.70621874058707, 458.98573922574747]",157.96540337405568
359,"[137.70060538883362, 535.1234687769526]",1,"[50.70621874058707, 458.98573922574747]",115.60699446623923
359,"[145.71298318621058, 477.57354839419276]",0,"[50.70621874058707, 458.98573922574747]",96.80801588767703
359,"[123.7960677263243, 316.9461801137234]",0,"[50.70621874058707, 458.98573922574747]",159.74154868879933
360,"[121.982330239169, 492.1851894739931]",1,"[50.70621874058707, 458.98573922574747]",78.62879604282404
360,"[152.87559319913288, 369.49792462431975]",1,"[50.70621874058707, 458.98573922574747]",135.81844513684453
360,"[101.45698927660574, 375.753971921677]",1,"[50.70621874058707, 458.98573922574747]",97.4841925573503
360,"[172.31598492464184, 303.1609788431062]",1,"[50.70621874058707, 458.98573922574747]",197.66206307647414
360,"[83.25632885383057, 498.25339555403997]",1,"[50.70621874058707, 458.98573922574747]",51.0044949185968
360,"[139.8031876211256, 471.00335484531433]",1,"[50.70621874058707, 458.98573922574747]",89.90379830062415
360,"[166.11516433360364, 503.9974040509502]",0,"[50.70621874058707, 458.98573922574747]",123.87604567965613
360,"[112.02127610694997, 474.61992149378807]",0,"[50.70621874058707, 458.98573922574747]",63.27688294338375
360,"[37.212354620469114, 327.9310315980415]",0,"[50.70621874058707, 458.98573922574747]",131.74756453261554
360,"[98.61243901564943, 496.26896066653364]",0,"[50.70621874058707, 458.98573922574747]",60.70456771978114
360,"[162.18250248604804, 383.8169646614064]",0,"[50.70621874058707, 458.98573922574747]",134.45187431643802
360,"[71.76444604496541, 506.0575093135456]",0,"[50.70621874058707, 458.98573922574747]",51.5674362015545
360,"[142.1989901768256, 527.1368309338432]",0,"[50.70621874058707, 458.98573922574747]",114.08548779791867
360,"[122.23205070347363, 520.2735369368298]",0,"[50.70621874058707, 458.98573922574747]",94.1920314371531
360,"[129.1272959659804, 99.15740733789215]",1,"[50.70621874058707, 458.98573922574747]",368.2747531156428
360,"[145.7486449585753, 477.7480390692666]",0,"[50.70621874058707, 458.98573922574747]",96.87665702747931
360,"[65.82067552337033, 301.82857425781975]",1,"[50.70621874058707, 458.98573922574747]",157.8823020626285
360,"[123.86645916443074, 317.0349152550531]",0,"[50.70621874058707, 458.98573922574747]",159.69488784815147
360,"[138.3006275451671, 535.0121572077254]",1,"[50.70621874058707, 458.98573922574747]",115.98619178589452
361,"[121.83262107845798, 492.72618885400266]",1,"[50.70621874058707, 458.98573922574747]",78.72345934119964
361,"[152.95769299124436, 369.4129539125197]",1,"[50.70621874058707, 458.98573922574747]",135.936190380643
361,"[172.19330534810447, 303.48356866181695]",1,"[50.70621874058707, 458.98573922574747]",197.33230161956803
361,"[166.29827324104647, 504.08504280090375]",0,"[50.70621874058707, 458.98573922574747]",124.07848422108194
361,"[139.8383938448109, 470.9194616996608]",1,"[50.70621874058707, 458.98573922574747]",89.92751731752857
361,"[101.66357452092092, 376.3674047191313]",1,"[50.70621874058707, 458.98573922574747]",97.0692603493539
361,"[112.06390413162563, 474.62950385807153]",0,"[50.70621874058707, 458.98573922574747]",63.32055691809115
361,"[37.352417753736994, 327.9779323239897]",0,"[50.70621874058707, 458.98573922574747]",131.68663360419177
361,"[84.09608970645861, 498.01030952534705]",1,"[50.70621874058707, 458.98573922574747]",51.359522682614
361,"[98.67210434710641, 496.2646877741723]",0,"[50.70621874058707, 458.98573922574747]",60.74904268294113
361,"[71.80257109181794, 505.9855003002707]",0,"[50.70621874058707, 458.98573922574747]",51.517313823505525
361,"[162.17618440513505, 383.8147587706102]",0,"[50.70621874058707, 458.98573922574747]",134.44786925735244
361,"[142.15668766915755, 527.1691762324291]",0,"[50.70621874058707, 458.98573922574747]",114.07089615366206
361,"[129.1251067150445, 98.95078991947719]",1,"[50.70621874058707, 458.98573922574747]",368.4761684466434
361,"[122.19872068600232, 520.2962564637573]",0,"[50.70621874058707, 458.98573922574747]",94.18151282713349
361,"[65.80410185300703, 301.7092504273894]",1,"[50.70621874058707, 458.98573922574747]",157.99949368025312
361,"[145.81096134586443, 477.87720841642755]",0,"[50.70621874058707, 458.98573922574747]",96.96287781516425
361,"[123.93523289282885, 317.0145152009283]",0,"[50.70621874058707, 458.98573922574747]",159.7445365726622
362,"[121.53508248402397, 492.9926828373695]",1,"[50.70621874058707, 458.98573922574747]",78.56971524060903
362,"[152.95169570599285, 369.4156350625478]",1,"[50.70621874058707, 458.98573922574747]",135.92991252733802
362,"[172.03917730711564, 303.6946061186049]",1,"[50.70621874058707, 458.98573922574747]",197.0711111660134
362,"[166.45630405592024, 503.4752362390584]",0,"[50.70621874058707, 458.98573922574747]",124.0056353356746
362,"[101.69584388563742, 376.62328282455786]",1,"[50.70621874058707, 458.98573922574747]",96.86855060787587
362,"[112.07804741393784, 474.6483840350227]",0,"[50.70621874058707, 458.98573922574747]",63.338927975871485
362,"[139.8930251124192, 469.28047321033796]",1,"[50.70621874058707, 458.98573922574747]",89.77899519720722
362,"[37.489502716559805, 327.9584019734339]",0,"[50.70621874058707, 458.98573922574747]",131.69223473649194
362,"[85.06398382762528, 497.94770755136955]",1,"[50.70621874058707, 458.98573922574747]",51.94700181514695
362,"[98.70739684102375, 496.2790788713948]",0,"[50.70621874058707, 458.98573922574747]",60.78574076998201
362,"[71.83909254634845, 505.8742346721211]",0,"[50.70621874058707, 458.98573922574747]",51.43082111453048
362,"[162.17260979165258, 383.8045014751968]",0,"[50.70621874058707, 458.98573922574747]",134.45064091946116
362,"[129.12367022828985, 98.43539245962508]",1,"[50.70621874058707, 458.98573922574747]",368.97946995869205
362,"[122.15412814704136, 520.3413535744918]",0,"[50.70621874058707, 458.98573922574747]",94.17704163258018
362,"[145.81788998622875, 478.0249390115622]",0,"[50.70621874058707, 458.98573922574747]",96.99856254410778
362,"[142.08878914914106, 526.9610368669922]",0,"[50.70621874058707, 458.98573922574747]",113.89212116687503
362,"[139.57555400111156, 534.775655127174]",1,"[50.70621874058707, 458.98573922574747]",116.7984165217697
362,"[124.02375776450906, 317.1471802206886]",0,"[50.70621874058707, 458.98573922574747]",159.66727388277127
362,"[65.90542753214191, 302.46361156253766]",1,"[50.70621874058707, 458.98573922574747]",157.25836192745817
363,"[121.23080112700045, 493.1747862366456]",1,"[50.70621874058707, 458.98573922574747]",78.37478967302823
363,"[171.9325533327428, 303.99110743726845]",1,"[50.70621874058707, 458.98573922574747]",196.77184778797874
363,"[166.75241103881638, 503.4931628983512]",0,"[50.70621874058707, 458.98573922574747]",124.28849306709878
363,"[153.00023175270587, 369.4953042469531]",1,"[50.70621874058707, 458.98573922574747]",135.91395458457293
363,"[85.5356528379319, 497.4714058619868]",1,"[50.70621874058707, 458.98573922574747]",51.90603063206656
363,"[101.76085542889867, 376.71135369436035]",1,"[50.70621874058707, 458.98573922574747]",96.82794246467707
363,"[112.08835609231619, 474.5456616476512]",0,"[50.70621874058707, 458.98573922574747]",63.323597273387755
363,"[139.93102514352262, 468.2927413774318]",1,"[50.70621874058707, 458.98573922574747]",89.70889792374436
363,"[71.86504460613305, 505.66836055162]",0,"[50.70621874058707, 458.98573922574747]",51.25390761554976
363,"[37.73881730693959, 327.9242044316279]",0,"[50.70621874058707, 458.98573922574747]",131.70147836122254
363,"[98.78533535685479, 496.3539558047617]",0,"[50.70621874058707, 458.98573922574747]",60.893226757142585
363,"[122.09127389614537, 520.3296834764981]",0,"[50.70621874058707, 458.98573922574747]",94.12175941726386
363,"[162.20417862983822, 383.77280968126877]",0,"[50.70621874058707, 458.98573922574747]",134.4945345734457
363,"[145.82174920864657, 478.09295471820707]",0,"[50.70621874058707, 458.98573922574747]",97.01571944842568
363,"[140.26032770161999, 534.6486451092975]",1,"[50.70621874058707, 458.98573922574747]",117.23827770206923
363,"[129.0337049989725, 97.5811529113509]",1,"[50.70621874058707, 458.98573922574747]",369.7951731873169
363,"[142.06782911109565, 527.2215949324434]",0,"[50.70621874058707, 458.98573922574747]",114.03103022211826
363,"[124.17356406024973, 317.30961149330216]",0,"[50.70621874058707, 458.98573922574747]",159.591904549005
364,"[120.82038752569966, 494.3039897855229]",1,"[50.70621874058707, 458.98573922574747]",78.50716837990231
364,"[85.92650821406484, 496.99643397077665]",1,"[50.70621874058707, 458.98573922574747]",51.8197038354655
364,"[166.90858822643912, 503.57009727669043]",0,"[50.70621874058707, 458.98573922574747]",124.46186426749827
364,"[171.7673655756782, 304.06769491152147]",1,"[50.70621874058707, 458.98573922574747]",196.609770172217
364,"[101.94943643983176, 377.1291080125332]",1,"[50.70621874058707, 458.98573922574747]",96.57316104253991
364,"[71.8731686129777, 505.4511505022119]",0,"[50.70621874058707, 458.98573922574747]",51.05951637051886
364,"[112.17526925963583, 474.47593784125326]",0,"[50.70621874058707, 458.98573922574747]",63.39077555024221
364,"[139.98969753786938, 468.1237814618266]",1,"[50.70621874058707, 458.98573922574747]",89.74989360468972
364,"[98.83413134537072, 496.40945367913145]",0,"[50.70621874058707, 458.98573922574747]",60.96581316756231
364,"[37.844647585119496, 327.7983523364774]",0,"[50.70621874058707, 458.98573922574747]",131.81635138108692
364,"[122.00233261724144, 520.3999123604196]",0,"[50.70621874058707, 458.98573922574747]",94.10014089111854
364,"[162.20811833910963, 383.78062131937133]",0,"[50.70621874058707, 458.98573922574747]",134.49343245449177
364,"[145.83534209463937, 478.430441411678]",0,"[50.70621874058707, 458.98573922574747]",97.09606868050852
364,"[129.10403059497267, 97.55466206337974]",1,"[50.70621874058707, 458.98573922574747]",369.83596423590967
364,"[66.36972540731361, 302.48412966946023]",1,"[50.70621874058707, 458.98573922574747]",157.28349956307292
364,"[142.1093893202294, 527.192891723303]",0,"[50.70621874058707, 458.98573922574747]",114.047162366435
364,"[140.70865509478028, 534.5654719791356]",1,"[50.70621874058707, 458.98573922574747]",117.52759060222486
364,"[153.09380465885675, 369.5427445798185]",1,"[50.70621874058707, 458.98573922574747]",135.953179592839
364,"[124.2063989435282, 317.31683084532034]",0,"[50.70621874058707, 458.98573922574747]",159.60061432076844
365,"[120.82087002270893, 494.31186257808747]",1,"[50.70621874058707, 458.98573922574747]",78.5111413464248
365,"[85.92791806942827, 497.023761930566]",1,"[50.70621874058707, 458.98573922574747]",51.8407105941227
365,"[166.90776565767223, 503.5476224072228]",0,"[50.70621874058707, 458.98573922574747]",124.45304712462043
365,"[171.7675930542217, 304.08350203295106]",1,"[50.70621874058707, 458.98573922574747]",196.59745531933854
365,"[101.94959883646015, 377.1294661529677]",1,"[50.70621874058707, 458.98573922574747]",96.57294364891033
365,"[71.87570386085493, 505.4558164064512]",0,"[50.70621874058707, 458.98573922574747]",51.06481345738772
365,"[112.17580763616738, 474.4756182570634]",0,"[50.70621874058707, 458.98573922574747]",63.391219513403044
365,"[139.99039647323752, 468.12444527743565]",1,"[50.70621874058707, 458.98573922574747]",89.75065649729073
365,"[98.83652307884111, 496.4100465839767]",0,"[50.70621874058707, 458.98573922574747]",60.9680652221814
365,"[37.8416318788604, 327.5996649946469]",0,"[50.70621874058707, 458.98573922574747]",132.01438594707463
365,"[122.00140472894842, 520.4071853506554]",0,"[50.70621874058707, 458.98573922574747]",94.1041847591806
